Target lang,Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2,relevance
eng,glg,lit,0.1914,27,27,0.0082865189248167,0.0332649381334328,41919.0,10017.0,4.184785864031147,0.2006074442648472,0.1863658819916414,0.005839591240719,0.75,0.57,0.6,0.6409999999999999,0.5421,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,ara,0.2009,21,33,0.0015369127116978,0.013025747154422,214111.0,10017.0,21.37476290306479,0.0979378278071106,0.1863658819916414,0.2251372305162108,1.0,0.72,0.7,0.0002,0.6552,1.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,ces,0.2012,19,35,0.0081016141128589,0.0353839468620026,103094.0,10017.0,10.291903763601876,0.1240775873034978,0.1863658819916414,0.1117069165431319,0.8571,0.55,0.5,0.0002,0.5197,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,epo,0.0437,52,2,0.0130221580157486,0.0393440578625763,6536.0,10017.0,0.6524907656983129,0.2440067115636564,0.1863658819916414,0.0956593944200287,1.0,0.63,0.8,0.0002,0.6552,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,fin,0.1894,30,24,0.0073061715660993,0.0318162007346989,24222.0,10017.0,2.418089248277928,0.2896986479145289,0.1863658819916414,0.3074279086946498,1.0,0.67,0.6,0.5687,0.5011,0.2,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,sqi,0.2019999999999999,17,37,0.0150552245855048,0.0420037336652146,44525.0,10017.0,4.4449435958869925,0.1192930932058459,0.1863658819916414,0.1295268816600456,1.0,0.72,0.7,0.0002,0.6552,1.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,vie,0.218,6,48,0.0222691946366043,0.0499845153298234,171995.0,10017.0,17.170310472197265,0.0170320637529699,0.1863658819916414,0.8255712955018359,1.0,0.73,0.6,0.5456,0.5328,0.5,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,5
eng,glg,fra,0.2176,7,47,0.0147055658387499,0.0499534595097735,192304.0,10017.0,19.197763801537388,0.0453608738946853,0.1863658819916414,0.5724482837962788,0.4375,0.64,0.6,0.5456,0.4938,0.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,4
eng,glg,est,0.1421,43,11,0.007797125648518,0.0292357561401321,10738.0,10017.0,1.0719776380153738,0.2789245014245014,0.1863658819916414,0.2466612445746515,1.0,0.73,0.9,0.0002,0.6552,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,mkd,0.2002,23,31,0.0039653202500168,0.0135948848469799,25335.0,10017.0,2.5292003593890384,0.1514663046161441,0.1863658819916414,0.0350677189805953,0.9231,0.7,0.6,0.0002,0.4828,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,bos,0.0887,45,9,0.0090418406744937,0.030372957465386,5664.0,10017.0,0.5654387541179994,0.2864072802025621,0.1863658819916414,0.2881553504231064,0.9231,0.61,0.8,0.0002,0.6552,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,swe,0.2018,18,36,0.0143353179030803,0.0414723621214947,56647.0,10017.0,5.655086353199563,0.0979344534469048,0.1863658819916414,0.2251544130407666,0.9231,0.61,0.6,0.0002,0.551,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,pol,0.2005,22,32,0.006920614683503,0.0366625310173697,176378.0,10017.0,17.60786662673455,0.1171314912318414,0.1863658819916414,0.138010119471956,0.9231,0.55,0.6,0.6162,0.4856,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,fas,0.2075,13,41,0.0024865006344275,0.0133022742597928,150965.0,10017.0,15.070879504841768,0.0491403905263959,0.1863658819916414,0.5421716088428751,1.0,0.72,0.7,0.0002,0.6552,1.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,kur,0.1768,35,19,0.0010282240038148,0.0073269171064886,10440.0,10017.0,1.0422282120395328,0.2289167182626371,0.1863658819916414,0.0521294786814434,1.0,0.58,0.8,0.0002,0.6552,0.2,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,hun,0.195,26,28,0.0050893415420133,0.0346153846153846,147220.0,10017.0,14.697015074373564,0.1530785649019539,0.1863658819916414,0.0319025037303899,1.0,0.71,0.6,0.5922,0.5083,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,slv,0.1854,32,22,0.0114567242428497,0.0319546530459698,19831.0,10017.0,1.9797344514325643,0.2060847233614264,0.1863658819916414,0.0111951513322045,0.9231,0.57,0.5,0.0002,0.4685,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,ron,0.2191,5,49,0.0141313811012613,0.0607262362126657,180543.0,10017.0,18.023659778376764,0.0694440121312349,0.1863658819916414,0.3936032595666096,0.3333,0.51,0.5,0.6409999999999999,0.4485,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,6
eng,glg,rus,0.2138,9,45,0.0024788124292048,0.0143015657748736,208458.0,10017.0,20.810422282120395,0.0964285880092507,0.1863658819916414,0.232887841094161,0.8,0.65,0.6,0.6162,0.5478,0.3,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,2
eng,glg,srp,0.2058,14,40,0.0053446272628462,0.0312131554452373,136898.0,10017.0,13.666566836378156,0.118161372540582,0.1863658819916414,0.1339347777608978,0.9231,0.53,0.8,0.8278,0.6552,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,tam,0.0361,53,1,0.002718539336162,0.0116387626812721,6224.0,10017.0,0.6213437156833383,0.3562306111760203,0.1863658819916414,0.8307562248751769,1.0,0.85,0.6,0.0002,0.5079,0.4,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,kaz,0.1656,39,15,0.0026379064827135,0.0109388673584198,3317.0,10017.0,0.3311370669861236,0.4085868404479615,0.1863658819916414,1.4217957602378968,1.0,0.92,1.0,0.879,0.6552,0.3,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,mar,0.0618,49,5,0.0010635886527295,0.0079572298893447,9840.0,10017.0,0.9823300389338124,0.2322249832366978,0.1863658819916414,0.0605505734063818,0.9231,0.85,0.6,0.0002,0.5148,0.4,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,ukr,0.2051,15,39,0.0029581753208868,0.0137884127867433,108495.0,10017.0,10.831087151841867,0.1235396855198613,0.1863658819916414,0.1136445774638068,0.9231,0.61,0.5,0.0002,0.4828,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,tha,0.1912,28,26,0.001474934669238,0.0176200521156471,98064.0,10017.0,9.789757412398922,0.7771632165854434,0.1863658819916414,10.049494958009785,1.0,0.75,0.6,0.5687,0.4594,0.5,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,bel,0.0787,46,8,0.0030656811691584,0.0120264207377866,4509.0,10017.0,0.4501347708894879,0.3293946585553364,0.1863658819916414,0.5889982841496281,0.9231,0.72,0.9,0.0002,0.6552,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,tur,0.1808,34,20,0.0053962747907397,0.0364922733196797,182470.0,10017.0,18.21603274433463,0.1328765378661588,0.1863658819916414,0.0823761949315723,1.0,0.73,0.6,0.5922,0.5456,0.2,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,aze,0.0494,51,3,0.0075926142795799,0.029309054627089,5946.0,10017.0,0.5935908954776881,0.3250306645851918,0.1863658819916414,0.5536043987035308,1.0,0.72,0.7,0.0002,0.6552,1.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,deu,0.2012,19,35,0.0084270926080817,0.0378435386810596,168112.0,10017.0,16.782669461914743,0.0719886721208307,0.1863658819916414,0.3766571172956361,0.8571,0.66,0.6,0.5456,0.5689,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,bul,0.2221,4,50,0.0026598578676874,0.01365481609054,174444.0,10017.0,17.41479484875711,0.0776678544804686,0.1863658819916414,0.3401813564136573,0.8571,0.61,0.6,0.6162,0.5545,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,7
eng,glg,nob,0.19,29,25,0.0142940260720519,0.0368755450355051,15825.0,10017.0,1.5798143156633722,0.138628018572844,0.1863658819916414,0.0656134897864031,1.0,0.64,0.6,0.5922,0.6121,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,kat,0.1591,41,13,0.0024008598428274,0.0113777667246953,13193.0,10017.0,1.3170609963062794,0.2909344954921987,0.1863658819916414,0.3148254851705002,1.0,0.63,0.6,0.5687,0.5765,0.2,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,dan,0.1993,24,30,0.0162440610152538,0.0407059847119507,44940.0,10017.0,4.486373165618448,0.0955525499244172,0.1863658819916414,0.2374468451576288,0.9231,0.69,0.8,0.0002,0.6552,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,hye,0.1858,31,23,0.0028497809230915,0.0132462686567164,21360.0,10017.0,2.1323749625636417,0.1853594297848524,0.1863658819916414,2.916443013987244e-05,0.75,0.64,0.6,0.6162,0.5056,0.2,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,cmn,0.1809,33,21,0.0009078083306151,0.0113531047265987,199855.0,10017.0,19.95158231007288,0.9499830149626328,0.1863658819916414,16.788755711817533,1.0,0.72,0.6,0.5687,0.54,0.5,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,ind,0.2039,16,38,0.0201884901514859,0.045734170136084,87406.0,10017.0,8.72576619746431,0.0587813658955407,0.1863658819916414,0.4686656496661314,1.0,0.69,0.6,0.5687,0.4195,0.6,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,por,0.2759,2,52,0.0586659218339436,0.161858676096532,184755.0,10017.0,18.444144953578924,0.0538168106568457,0.1863658819916414,0.5058486096759303,0.2,0.57,0.5,0.0002,0.4225,0.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,9
eng,glg,urd,0.0629,48,6,0.0033508621743915,0.0179331519084502,5977.0,10017.0,0.5966856344214835,0.1026684292601065,0.1863658819916414,0.2016933890905444,0.9231,0.77,0.6,0.0002,0.5662,0.3,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,ita,0.2339,3,51,0.0186016476001273,0.0671627906976744,204503.0,10017.0,20.415593491065188,0.0579408995458609,0.1863658819916414,0.4748606821925512,0.4615,0.54,0.5,0.0002,0.4345,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,8
eng,glg,spa,0.285,1,53,0.0672012273668061,0.1852447855418704,196036.0,10017.0,19.57033043825497,0.0543028099655971,0.1863658819916414,0.5021459601645701,0.1538,0.62,0.5,0.5922,0.3847,0.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,10
eng,glg,ell,0.2174,8,46,0.0045102021276059,0.0149863760217983,134327.0,10017.0,13.409903164620143,0.0780298430150697,0.1863658819916414,0.3379193704539517,0.8333,0.58,0.6,0.5922,0.5169,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,3
eng,glg,ben,0.1473,42,12,0.0002854758663094,0.0059190031152647,4649.0,10017.0,0.4641110112808226,0.2354568046388585,0.1863658819916414,0.0693856356408079,0.875,0.78,0.6,0.6162,0.5182,0.4,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,jpn,0.1628,40,14,0.0005004726686314,0.0096,204091.0,10017.0,20.374463412199265,0.8502871415102725,0.1863658819916414,12.691131174742749,1.0,0.87,0.7,0.6162,0.5285,0.5,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,msa,0.0632,47,7,0.0125467427671718,0.0418848167539267,5220.0,10017.0,0.5211141060197664,0.1694119212346993,0.1863658819916414,0.0082757912832659,1.0,0.72,0.7,0.0002,0.6552,1.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,nld,0.2113,10,44,0.0112290455311298,0.0446927374301676,183767.0,10017.0,18.345512628531495,0.0582154548904811,0.1863658819916414,0.4728324759498037,0.9231,0.61,0.6,0.0002,0.5255,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,1
eng,glg,hrv,0.208,12,42,0.009045879455416,0.0374348149987583,122091.0,10017.0,12.188379754417491,0.1057535076881063,0.1863658819916414,0.1870986300385808,0.9231,0.77,0.6,0.0002,0.4882,0.1,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,heb,0.2088,11,43,0.0018239944160748,0.0123804854130914,211820.0,10017.0,21.14605171208945,0.0974733490361831,0.1863658819916414,0.2275085616973314,1.0,0.64,0.6,0.0002,0.5903,0.2,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,mon,0.0555,50,4,0.0032658525700839,0.0129165106701609,7607.0,10017.0,0.7594090046920235,0.2306787779407957,0.1863658819916414,0.0565363085132001,1.0,0.72,0.7,0.0002,0.6552,1.0,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,glg,hin,0.1681,38,16,0.0032541435532549,0.0137973896830329,18798.0,10017.0,1.8766097634022163,0.0903921291990705,0.1863658819916414,0.2651991550936139,0.875,0.77,0.6,0.5922,0.5219,0.4,0.9231,0.6735,0.5966,0.5687,0.4997,0.0645,0
eng,por,eus,0.4204,12,42,0.0051307809048537,0.0427790885384328,5182.0,184755.0,0.0280479554003951,0.3089201877934272,0.0538168106568457,22.46966009176755,1.0,0.58,0.6,0.6409999999999999,0.5462,0.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,slk,0.4204,12,42,0.0228627233262653,0.0461128992324832,61470.0,184755.0,0.3327108873914102,0.1518981440419904,0.0538168106568457,3.3215195225443583,0.9333,0.61,0.6,0.0002,0.6328,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,mya,0.4185,19,35,0.0063570360319501,0.0221632300283985,21497.0,184755.0,0.1163540905523531,0.5593295152337758,0.0538168106568457,88.23242920311856,1.0,0.84,0.6,0.5228,0.396,0.5,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,kor,0.4078,51,3,0.0053712760904796,0.0189329749313387,205640.0,184755.0,1.1130415956266406,0.1549356682872115,0.0538168106568457,3.530436430943095,1.0,0.7,0.6,0.6409999999999999,0.5185,0.5,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,lit,0.4163,29,25,0.0154167764988431,0.0390421977478034,41919.0,184755.0,0.2268896646910773,0.2006074442648472,0.0538168106568457,7.439791710608063,0.75,0.54,0.5,0.6409999999999999,0.454,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ara,0.4127,43,11,0.0050650832558532,0.015204749212503,214111.0,184755.0,1.1588915049660362,0.0979378278071106,0.0538168106568457,0.672132845251495,1.0,0.61,0.6,0.0002,0.6328,1.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ces,0.4128,42,12,0.0271592622598697,0.0464541635779589,103094.0,184755.0,0.5580038429271197,0.1240775873034978,0.0538168106568457,1.7044724223417551,0.9333,0.57,0.5,0.0002,0.4431,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,epo,0.4181,20,34,0.0080311172307379,0.0417571508345225,6536.0,184755.0,0.0353765797948634,0.2440067115636564,0.0538168106568457,12.48932569063437,1.0,0.7,0.8,0.0002,0.6328,0.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,fin,0.4139,40,14,0.0106520015854141,0.0387856257744733,24222.0,184755.0,0.1311033530892262,0.2896986479145289,0.0538168106568457,19.21113794040745,1.0,0.52,0.5,0.5687,0.454,0.2,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,sqi,0.4088,50,4,0.0250086176512736,0.0517679113257786,44525.0,184755.0,0.2409948309923953,0.1192930932058459,0.0538168106568457,1.480239929192419,1.0,0.61,0.6,0.0002,0.6328,1.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,vie,0.4148,37,17,0.0685717251940097,0.0634861932938856,171995.0,184755.0,0.9309355633135774,0.0170320637529699,0.0538168106568457,0.4671965544845756,1.0,0.57,0.5,0.5456,0.4546,0.5,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,fra,0.4153,34,20,0.060222668934591,0.0658886007163146,192304.0,184755.0,1.0408595166571946,0.0453608738946853,0.0538168106568457,0.0246880927115965,0.4375,0.46,0.5,0.5456,0.3947,0.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,est,0.4181,20,34,0.0075472435941303,0.0340549593697661,10738.0,184755.0,0.0581202132553922,0.2789245014245014,0.0538168106568457,17.4962410106481,1.0,0.51,0.7,0.0002,0.6328,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,mkd,0.4195,16,38,0.0048109147352453,0.0153817642698295,25335.0,184755.0,0.1371275472923601,0.1514663046161441,0.0538168106568457,3.2923354693390707,0.9333,0.52,0.5,0.0002,0.4296,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,bos,0.417,26,28,0.0060605738688876,0.033885682368274,5664.0,184755.0,0.030656815783064,0.2864072802025621,0.0538168106568457,18.678754652096536,0.9333,0.53,0.7,0.0002,0.6328,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,swe,0.4234,1,53,0.0287897793077468,0.0537062244771686,56647.0,184755.0,0.3066060458444967,0.0979344534469048,0.0538168106568457,0.6720300402055609,0.9333,0.47,0.5,0.0002,0.493,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,10
eng,por,pol,0.4038,52,2,0.0350286065797446,0.0487684424964504,176378.0,184755.0,0.9546588725609592,0.1171314912318414,0.0538168106568457,1.3841173963511444,0.9333,0.42,0.5,0.6162,0.4584,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,fas,0.4154,33,21,0.0055865743445352,0.015495363591996,150965.0,184755.0,0.8171091445427728,0.0491403905263959,0.0538168106568457,0.0075507680490757,1.0,0.61,0.6,0.0002,0.6328,1.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,kur,0.4208,10,44,0.0005913747263059,0.0080326248146317,10440.0,184755.0,0.0565072663798002,0.2289167182626371,0.0538168106568457,10.586098255627569,1.0,0.7,0.8,0.0002,0.6328,0.2,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,1
eng,por,hun,0.4108,46,8,0.0223201562028084,0.0468547441200074,147220.0,184755.0,0.7968390571297124,0.1530785649019539,0.0538168106568457,3.4019504138176204,1.0,0.52,0.5,0.5922,0.4185,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,slv,0.4199,14,40,0.0137068632991558,0.0381206223269075,19831.0,184755.0,0.1073367432545804,0.2060847233614264,0.0538168106568457,8.005360162273961,0.9333,0.44,0.4,0.0002,0.3356,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ron,0.4141,39,15,0.0587016518691777,0.0771412715052105,180543.0,184755.0,0.977202240805391,0.0694440121312349,0.0538168106568457,0.0843192062240468,0.6,0.38,0.4,0.6409999999999999,0.4225,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,rus,0.4135,41,13,0.0105632799433585,0.0183424329795718,208458.0,184755.0,1.1282942274904604,0.0964285880092507,0.0538168106568457,0.6269362546599441,0.9333,0.5,0.5,0.6162,0.47,0.3,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,srp,0.4122,44,10,0.0161410000197867,0.0392120538471038,136898.0,184755.0,0.7409704744120592,0.118161372540582,0.0538168106568457,1.4295119265644505,0.9333,0.61,0.8,0.8278,0.6328,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,tam,0.4216,6,48,0.0016775813653011,0.0125108385977951,6224.0,184755.0,0.033687856891559,0.3562306111760203,0.0538168106568457,31.57674056820032,1.0,0.77,0.6,0.0002,0.4865,0.4,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,5
eng,por,kaz,0.4227,2,52,0.0010812968908555,0.0117559246128008,3317.0,184755.0,0.017953505994425,0.4085868404479615,0.0538168106568457,43.45681924767332,1.0,0.89,0.9,0.879,0.6328,0.3,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,9
eng,por,mar,0.418,22,32,0.0006363706345744,0.0084132384781936,9840.0,184755.0,0.0532597223349841,0.2322249832366978,0.0538168106568457,10.989895841954125,0.9333,0.76,0.6,0.0002,0.4726,0.4,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ukr,0.416,31,23,0.0083806396296939,0.016490278119616,108495.0,184755.0,0.5872371519038727,0.1235396855198613,0.0538168106568457,1.6784741559682297,0.9333,0.44,0.4,0.0002,0.4048,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,tha,0.4178,23,31,0.0043911594874043,0.0212385009569673,98064.0,184755.0,0.5307785986847446,0.7771632165854434,0.0538168106568457,180.65781057791528,1.0,0.61,0.5,0.5687,0.4142,0.5,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,bel,0.4214,7,47,0.0015665006536088,0.0124635704098716,4509.0,184755.0,0.024405293496793,0.3293946585553364,0.0538168106568457,26.221207978681,0.9333,0.63,0.8,0.0002,0.6328,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,4
eng,por,tur,0.4101,48,6,0.0247832214350133,0.0494688735177865,182470.0,184755.0,0.9876322697626586,0.1328765378661588,0.0538168106568457,2.1581156283811893,1.0,0.69,0.6,0.5922,0.4672,0.2,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,aze,0.4213,8,46,0.0047526703967446,0.0313372634191746,5946.0,184755.0,0.0321831614841276,0.3250306645851918,0.0538168106568457,25.39731624849245,1.0,0.61,0.6,0.0002,0.6328,1.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,3
eng,por,deu,0.4096,49,5,0.0426642214071357,0.0536485985924188,168112.0,184755.0,0.9099185407702092,0.0719886721208307,0.0538168106568457,0.1140152440647441,0.8571,0.53,0.5,0.5456,0.4343,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,bul,0.4156,32,22,0.0096487549148099,0.0168941666156577,174444.0,184755.0,0.9441909555898352,0.0776678544804686,0.0538168106568457,0.1964169068381088,0.8571,0.34,0.4,0.6162,0.4276,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,nob,0.4188,17,37,0.0160570874462318,0.0455587925370358,15825.0,184755.0,0.0856539741820248,0.138628018572844,0.0538168106568457,2.4835367113748688,1.0,0.55,0.6,0.5922,0.5757,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,kat,0.4198,15,39,0.001969944009601,0.012188331374126,13193.0,184755.0,0.0714080809720981,0.2909344954921987,0.0538168106568457,19.412969789658867,1.0,0.58,0.6,0.5687,0.6034,0.2,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,dan,0.4175,25,29,0.0305840144519258,0.0547309833024118,44940.0,184755.0,0.2432410489567265,0.0955525499244172,0.0538168106568457,0.6014233812390782,0.9333,0.59,0.8,0.0002,0.6328,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,hye,0.4187,18,36,0.002800842507859,0.0155950244445819,21360.0,184755.0,0.1156125679954534,0.1853594297848524,0.0538168106568457,5.974437969318387,0.75,0.6,0.6,0.6162,0.4975,0.2,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,cmn,0.4025,53,1,0.0032842424429937,0.0143573776163293,199855.0,184755.0,1.0817298584612054,0.9499830149626328,0.0538168106568457,277.2944713795493,1.0,0.59,0.6,0.5687,0.5869,0.5,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ind,0.4149,35,19,0.0493007949468239,0.0599183774424932,87406.0,184755.0,0.4730913913019945,0.0587813658955407,0.0538168106568457,0.0085099063609987,1.0,0.48,0.5,0.5687,0.4158,0.6,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,glg,0.4221,4,50,0.0586659218339436,0.161858676096532,10017.0,184755.0,0.0542177478282049,0.1863658819916414,0.0538168106568457,6.066210346152189,0.2,0.57,0.5,0.0002,0.4225,0.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,7
eng,por,urd,0.4207,11,43,0.0017658237427615,0.0198473282442748,5977.0,184755.0,0.0323509512597764,0.1026684292601065,0.0538168106568457,0.8239901162217464,0.9333,0.61,0.5,0.0002,0.4932,0.3,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ita,0.4165,28,26,0.0755548651430124,0.0954085411009627,204503.0,184755.0,1.1068874996617142,0.0579408995458609,0.0538168106568457,0.0058724607320664,0.5333,0.3,0.3,0.0002,0.351,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,spa,0.4222,3,51,0.1399231382785875,0.1805863513180586,196036.0,184755.0,1.061059240615951,0.0543028099655971,0.0538168106568457,8.155214527316468e-05,0.2667,0.4,0.5,0.5922,0.4797,0.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,8
eng,por,ell,0.4161,30,24,0.015592023599382,0.0191655882171689,134327.0,184755.0,0.7270547481800221,0.0780298430150697,0.0538168106568457,0.2024242093343984,0.8333,0.43,0.5,0.5922,0.4833,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,ben,0.4212,9,45,0.000267701048951,0.0065720131440262,4649.0,184755.0,0.0251630537739168,0.2354568046388585,0.0538168106568457,11.391660789167076,0.875,0.74,0.6,0.6162,0.4991,0.4,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,2
eng,por,jpn,0.4106,47,7,0.0014874673531626,0.0113247611183201,204091.0,184755.0,1.1046575194176071,0.8502871415102725,0.0538168106568457,219.02984308163016,1.0,0.77,0.6,0.6162,0.4584,0.5,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,msa,0.417,26,28,0.0075217513331462,0.0481935654008438,5220.0,184755.0,0.0282536331899001,0.1694119212346993,0.0538168106568457,4.613632697103212,1.0,0.61,0.6,0.0002,0.6328,1.0,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,nld,0.4149,35,19,0.0518933748914875,0.0633145963308419,183767.0,184755.0,0.9946523774728696,0.0582154548904811,0.0538168106568457,0.0066803891392265,0.9333,0.49,0.4,0.0002,0.3863,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
eng,por,hrv,0.4148,37,17,0.0310245431865686,0.0494223759807252,122091.0,184755.0,0.6608264999594057,0.1057535076881063,0.0538168106568457,0.9313496169507268,0.9333,0.77,0.5,0.0002,0.3806,0.1,0.9333,0.4734,0.484,0.5687,0.4235,0.0621,0
